Purchase Date,Product Name,Expiry Date,Quantity,Unit Price,Channel,Payment Method,Discount,Final Price
2023-04-08T03:59:18Z,Curry Powder,2023-04-11,15,118.72,Store,Cash,0.185,1451.3519999999999
2023-04-13T07:47:35Z,Ecolab - Hand Soap Form Antibac,2023-05-03,5,18.58,Store,Cash,0.05,88.255
2023-03-31T06:51:48Z,Flavouring Vanilla Artificial,2023-05-22,11,124.27,Store,Visa,0.060000000000000005,1284.9518
2023-04-16T22:20:48Z,Longos - Chicken Wings,2023-05-04,3,220.64,Store,Cash,0.06,622.2048
2023-05-08T02:55:54Z,Eggplant - Asian,2023-06-25,1,142.85,Store,Visa,0.025,139.27875
2023-03-15T15:55:41Z,Pants Custom Dry Clean,2023-03-16,1,157.24,App,Visa,0.16999999999999998,130.50920000000002
2023-05-09T08:46:19Z,Country Roll,2023-06-06,10,88.82,Store,Cash,0.045000000000000005,848.2309999999999
2023-03-27T14:03:36Z,Chips Potato Reg 43g,2023-06-01,15,167.36,Store,Visa,0.07500000000000001,2322.12
2023-04-03T10:59:08Z,Apple - Delicious Golden,2023-06-06,6,110.15,App,Visa,0.07500000000000001,611.3325000000001
2023-03-23T13:24:24Z,Table Cloth 54x54 White,2023-06-21,3,215.26,Store,Cash,0.25,484.335
2023-04-09T14:11:07Z,Shrimp - Baby Warm Water,2023-04-16,14,156.11,Store,Visa,0.15000000000000002,1857.7089999999998
2023-03-13T06:07:16Z,Southern Comfort,2023-04-22,13,14.48,Store,Cash,0.035,181.6516
2023-04-09T04:38:34Z,Cheese - Grana Padano,2023-05-24,11,118.31,Store,Visa,0.085,1190.79015
2023-04-08T14:49:16Z,Appetizer - Mushroom Tart,2023-06-20,14,12.77,Store,Cash,0.035,172.5227
2023-04-06T08:20:48Z,Ecolab - Orange Frc Cleaner,2023-04-30,11,108.87,Store,Visa,0.065,1119.7279500000002
2023-04-29T19:55:45Z,Wine - Red Gamay Noir,2023-06-15,2,242.92,App,Visa,0.05,461.548
2023-04-25T06:49:11Z,Crush - Orange 355ml,2023-07-10,4,11.74,App,Visa,0.05,44.612
2023-04-27T21:06:31Z,Pasta - Cappellini Dry,2023-05-09,13,1.99,Store,Visa,0.125,22.63625
2023-04-18T16:07:32Z,Bread - Corn Muffaletta,2023-05-17,17,165.69,Store,Visa,0.07500000000000001,2605.47525
2023-04-22T21:09:42Z,Beer - True North Lager,2023-06-30,15,225.44,Store,Cash,0.05,3212.52
2023-04-03T18:42:42Z,Foil - 4oz Custard Cup,2023-05-28,12,165.21,Store,Cash,0.035,1913.1317999999999
2023-04-11T07:44:11Z,Soup - Canadian Pea Dry Mix,2023-04-20,12,88.7,App,Visa,0.18,872.8080000000001
2023-04-24T21:45:25Z,Beans - Fava Canned,2023-07-03,15,53.44,Store,Cash,0.05,761.5199999999999
2023-04-11T01:52:11Z,Lamb - Loin Trimmed Boneless,2023-06-24,7,212.2,App,Visa,0.07500000000000001,1373.995
2023-05-05T11:07:49Z,Wine - Duboeuf Beaujolais,2023-07-30,1,221.83,Store,Visa,0.05,210.73850000000002
2023-05-02T02:17:55Z,Sole - Dover Whole Fresh,2023-05-14,8,4.04,Store,Cash,0.11499999999999999,28.6032
2023-04-13T04:47:28Z,Rabbit - Frozen,2023-06-08,7,35.28,Store,Visa,0.05,234.612
2023-03-21T00:27:58Z,Squash - Pattypan Yellow,2023-05-18,14,53.38,Store,Cash,0.035,721.1638
2023-04-22T22:48:28Z,Chicken - Bones,2023-05-03,3,209.73,Store,Visa,0.12,553.6872
2023-04-01T22:28:46Z,Salmon - Atlantic Skin On,2023-04-07,7,55.92,App,Visa,0.16999999999999998,324.8952
2023-03-22T13:50:50Z,Kiwi Gold Zespri,2023-06-20,15,14.41,Store,Cash,0.05,205.3425
2023-05-12T00:43:37Z,Fudge - Cream Fudge,2023-06-25,3,210.92,Store,Cash,0.0,632.76
2023-05-07T12:27:51Z,Apple - Royal Gala,2023-05-18,5,216.69,Store,Visa,0.12,953.436
2023-03-27T13:03:41Z,Cheese - Montery Jack,2023-04-04,3,70.45,App,Visa,0.16,177.53400000000002
2023-03-18T02:20:43Z,Wine - Duboeuf Beaujolais,2023-04-15,6,74.09,Store,Visa,0.05,422.313
2023-04-14T04:07:16Z,Yukon Jack,2023-06-05,5,58.67,App,Visa,0.05,278.6825
2023-05-07T00:28:53Z,Wine - Remy Pannier Rose,2023-06-21,1,184.12,Store,Cash,0.025,179.517
2023-03-20T01:31:01Z,Sansho Powder,2023-04-12,10,191.18,Store,Visa,0.07,1777.9740000000002
2023-04-08T21:30:48Z,Wine - Rosso Toscano Igt,2023-06-07,15,106.2,Store,Cash,0.07500000000000001,1473.525
2023-04-07T14:45:15Z,Smoked Paprika,2023-06-19,2,190.87,Store,Cash,0.0,381.74
2023-03-20T02:57:58Z,Duck - Fat,2023-05-28,14,190.27,App,Visa,0.11,2370.7642
2023-05-04T05:23:42Z,Sauce - Apple Unsweetened,2023-07-31,15,20.27,App,Visa,0.125,266.04375
2023-04-02T21:30:28Z,Beef - Tenderloin,2023-04-09,13,3.79,Store,Cash,0.15000000000000002,41.8795
2023-04-27T23:17:03Z,Fish - Bones,2023-05-26,13,249.35,Store,Cash,0.04,3111.888
2023-04-07T11:25:12Z,Cranberries - Dry,2023-05-23,4,79.07,Store,Cash,0.0,316.28
2023-05-08T22:54:33Z,Towel Multifold,2023-06-10,11,12.35,Store,Cash,0.035,131.09525
2023-04-02T06:02:36Z,Mushroom - Enoki Fresh,2023-05-27,7,205.07,App,Visa,0.07500000000000001,1327.82825
2023-03-15T20:45:52Z,Aspic - Light,2023-06-10,15,124.66,Store,Visa,0.07500000000000001,1729.6574999999998
2023-04-26T15:59:17Z,Split Peas - Yellow Dry,2023-06-24,15,165.33,Store,Cash,0.05,2355.9525000000003
2023-05-11T12:47:14Z,Chocolate - Milk Coating,2023-06-26,5,215.53,Store,Cash,0.0,1077.65
2023-04-23T19:50:13Z,Ice Cream Bar - Drumstick,2023-06-28,12,51.42,Store,Visa,0.060000000000000005,580.0176
2023-04-18T18:27:10Z,Chocolate - Liqueur Cups With Foil,2023-07-11,12,122.24,App,Visa,0.11,1305.5231999999999
2023-03-25T21:53:59Z,Pastry - Carrot Muffin - Mini,2023-04-21,8,129.42,App,Visa,0.07500000000000001,957.7079999999999
2023-04-11T16:58:14Z,Puree - Guava,2023-05-02,7,150.83,Store,Cash,0.07,981.9033000000002
2023-05-08T02:28:40Z,Tarts Assorted,2023-06-06,8,144.34,App,Visa,0.07500000000000001,1068.116
2023-04-11T22:17:46Z,Lettuce - Boston Bib - Organic,2023-07-05,13,43.56,App,Visa,0.11,503.9892
2023-04-13T15:05:00Z,Longos - Chicken Caeser Salad,2023-06-01,8,140.43,Store,Cash,0.025,1095.354
2023-03-22T13:17:14Z,Flour - Semolina,2023-05-15,7,220.88,App,Visa,0.07500000000000001,1430.1979999999999
2023-03-21T15:28:53Z,Mace Ground,2023-03-23,16,14.33,App,Visa,0.24000000000000002,174.25279999999998
2023-04-23T19:36:16Z,Sauce - Alfredo,2023-06-14,7,43.47,App,Visa,0.07500000000000001,281.46824999999995
2023-04-26T10:25:36Z,Vegetable - Base,2023-07-02,8,40.37,App,Visa,0.07500000000000001,298.738
2023-04-16T02:55:09Z,Cheese - Brie Cups 125g,2023-07-08,12,188.77,App,Visa,0.125,1982.0850000000003
2023-04-06T10:23:12Z,Muffin - Blueberry Individual,2023-06-12,12,213.32,Store,Visa,0.060000000000000005,2406.2496
2023-05-11T01:06:48Z,Veal - Insides Grains,2023-06-12,17,64.99,Store,Visa,0.07500000000000001,1021.9677499999999
2023-03-26T02:11:18Z,Lighter - Bbq,2023-06-14,3,202.35,Store,Cash,0.0,607.05
2023-03-21T19:12:43Z,Juice - Orange Concentrate,2023-03-28,8,159.66,Store,Visa,0.14,1098.4607999999998
2023-04-03T00:36:11Z,Papayas,2023-04-10,11,209.34,Store,Cash,0.15000000000000002,1957.3290000000002
2023-04-07T01:40:18Z,Mussels - Cultivated,2023-06-29,5,123.51,App,Visa,0.05,586.6725
2023-05-04T02:56:25Z,Vinegar - Balsamic White,2023-05-16,17,147.55,Store,Cash,0.14,2157.1810000000005
2023-03-13T21:58:11Z,Soup - Campbells Cream Of,2023-04-20,3,17.05,App,Visa,0.05,48.59250000000001
2023-03-18T15:58:01Z,Celery,2023-04-12,4,168.52,App,Visa,0.05,640.3760000000001
2023-04-25T02:35:12Z,Mikes Hard Lemonade,2023-05-18,3,233.77,App,Visa,0.060000000000000005,659.2314
2023-04-17T23:05:14Z,Quinoa,2023-04-24,2,219.08,App,Visa,0.14,376.8176
2023-03-21T23:39:42Z,Loquat,2023-04-07,1,249.91,App,Visa,0.09,227.4181
2023-05-08T17:50:49Z,Sprouts - Alfalfa,2023-06-23,11,76.33,Store,Visa,0.060000000000000005,789.2522
2023-04-06T16:12:43Z,Rice - Long Grain,2023-06-16,17,186.36,Store,Visa,0.07500000000000001,2930.5110000000004
2023-03-18T19:10:34Z,Bread - Italian Roll With Herbs,2023-05-23,12,130.76,Store,Visa,0.060000000000000005,1474.9728
2023-04-23T08:45:52Z,Ginger - Pickled,2023-05-05,4,14.2,Store,Visa,0.11499999999999999,50.268
2023-03-30T12:20:08Z,Wine - Baron De Rothschild,2023-06-25,10,62.87,Store,Cash,0.060000000000000005,590.978
2023-03-13T11:23:35Z,Wine - Alicanca Vinho Verde,2023-05-03,1,239.31,App,Visa,0.05,227.3445
2023-04-19T12:09:52Z,Jam - Marmalade Orange,2023-06-20,8,80.18,App,Visa,0.07500000000000001,593.332
2023-04-29T02:21:45Z,Lid Tray - 12in Dome,2023-07-04,14,127.32,App,Visa,0.11,1586.4072
2023-04-20T16:08:59Z,Horseradish - Prepared,2023-06-02,9,26.57,App,Visa,0.07500000000000001,221.19525
2023-03-19T19:41:08Z,Soup - Cream Of Potato / Leek,2023-03-22,13,215.69,Store,Visa,0.17,2327.2951
2023-03-28T16:57:03Z,Sobe - Green Tea,2023-06-15,11,120.44,App,Visa,0.11,1179.1075999999998
2023-03-23T08:47:35Z,Sugar - Brown,2023-04-27,2,44.12,Store,Cash,0.25,66.17999999999999
2023-05-05T16:37:33Z,Soup - Knorr Chicken Gumbo,2023-06-30,9,243.98,Store,Cash,0.025,2140.9244999999996
2023-04-24T01:53:34Z,Scallops - 10/20,2023-04-30,1,122.24,App,Visa,0.145,104.5152
2023-05-06T18:05:45Z,Dill Weed - Fresh,2023-06-04,10,141.04,App,Visa,0.085,1290.5159999999998
2023-03-19T13:18:21Z,Russian Prince,2023-06-15,13,133.55,App,Visa,0.11,1545.1735
2023-04-27T02:27:33Z,Melon - Watermelon Yellow,2023-05-15,3,16.07,Store,Cash,0.06,45.3174
2023-03-20T05:23:01Z,Veal - Provimi Inside,2023-04-25,10,120.66,Store,Cash,0.035,1164.369
2023-04-22T04:08:04Z,Salt And Pepper Mix - Black,2023-06-25,10,119.3,Store,Cash,0.035,1151.245
2023-03-17T21:43:05Z,Salt - Kosher,2023-06-06,1,244.1,App,Visa,0.05,231.89499999999998
2023-03-22T23:55:48Z,Mix - Cocktail Ice Cream,2023-05-26,12,26.19,Store,Visa,0.060000000000000005,295.4232
2023-05-05T22:07:48Z,Pasta - Linguini Dry,2023-07-30,16,91.97,App,Visa,0.15000000000000002,1250.792
2023-03-27T17:37:38Z,Wine - Malbec Trapiche Reserve,2023-04-14,11,79.66,Store,Cash,0.095,793.0153
2023-04-06T08:06:17Z,Table Cloth 81x81 White,2023-05-29,1,124.98,Store,Cash,0.0,124.98
2023-04-23T05:34:17Z,Amaretto,2023-07-17,8,138.01,App,Visa,0.07500000000000001,1021.2739999999999
2023-04-05T23:29:34Z,Sugar - Individual Portions,2023-05-25,15,210.1,App,Visa,0.125,2757.5625
2023-03-22T02:01:42Z,Wine - Black Tower Qr,2023-06-05,17,95.52,Store,Cash,0.07500000000000001,1502.052
2023-04-26T20:17:15Z,Wine - Clavet Saint Emilion,2023-05-16,13,67.31,Store,Cash,0.085,800.6524499999999
2023-05-02T17:21:09Z,English Muffin,2023-06-02,3,13.14,Store,Visa,0.025,38.4345
2023-03-14T16:48:06Z,Isomalt,2023-03-31,8,59.41,Store,Visa,0.09,432.5048
2023-04-14T13:11:25Z,Beer - Alexander Kieths Pale Ale,2023-05-21,2,22.42,Store,Cash,0.0,44.84
2023-04-06T22:56:58Z,Shichimi Togarashi Peppeers,2023-05-08,16,15.79,App,Visa,0.15000000000000002,214.74399999999997
2023-03-15T05:50:31Z,Wine - Sake,2023-04-11,17,208.87,Store,Cash,0.07500000000000001,3284.4807499999997
2023-04-17T02:13:40Z,Truffle Shells - White Chocolate,2023-06-01,15,131.89,App,Visa,0.125,1731.0562499999999
2023-04-30T11:41:02Z,Apple - Royal Gala,2023-06-01,14,129.94,Store,Visa,0.060000000000000005,1710.0104
2023-04-26T12:43:53Z,Water - Mineral Carbonated,2023-06-18,7,22.79,Store,Visa,0.05,151.5535
2023-03-18T21:12:11Z,Quail - Whole Boneless,2023-05-23,1,3.4,App,Visa,0.05,3.23
2023-04-24T20:37:51Z,Vinegar - Tarragon,2023-07-22,10,229.1,Store,Cash,0.035,2210.815
2023-04-25T11:57:25Z,Rappini - Andy Boy,2023-06-08,16,195.01,App,Visa,0.15000000000000002,2652.136
2023-05-12T14:22:40Z,Beer - True North Lager,2023-05-26,1,63.83,Store,Visa,0.10500000000000001,57.127849999999995
2023-04-15T11:06:58Z,Pork - Tenderloin Frozen,2023-05-01,1,73.59,App,Visa,0.095,66.59895
2023-04-23T18:23:46Z,Macaroons - Homestyle Two Bit,2023-04-29,17,125.91,Store,Visa,0.16999999999999998,1776.5901
2023-03-24T20:39:55Z,Cream - 10%,2023-04-06,4,69.61,App,Visa,0.11000000000000001,247.8116
2023-04-12T12:09:36Z,Crab - Claws Snow 16 - 24,2023-05-18,2,35.31,App,Visa,0.05,67.089
2023-04-06T12:34:11Z,Cheese - Cheddar Medium,2023-04-19,17,180.3,Store,Cash,0.135,2651.3115000000003
2023-03-30T04:43:39Z,Temperature Recording Station,2023-06-10,15,137.9,Store,Visa,0.07500000000000001,1913.3625
2023-05-02T18:17:33Z,Pasta - Fusili Dry,2023-07-28,14,114.41,App,Visa,0.11,1425.5486
2023-05-07T16:20:58Z,Appetizer - Crab And Brie,2023-08-05,8,54.58,Store,Cash,0.025,425.724
2023-03-25T13:04:23Z,Veal - Knuckle,2023-04-03,2,32.11,Store,Visa,0.13,55.8714
2023-04-16T09:56:15Z,Ice Cream - Chocolate,2023-04-17,13,179.99,App,Visa,0.21999999999999997,1825.0986
2023-03-26T19:34:16Z,Flour Pastry Super Fine,2023-04-30,7,55.15,App,Visa,0.07500000000000001,357.09625
2023-04-18T05:19:07Z,Onions - Pearl,2023-06-24,12,202.72,Store,Cash,0.035,2347.4975999999997
2023-05-11T09:49:08Z,Bread - Rosemary Focaccia,2023-05-15,5,131.37,Store,Cash,0.13,571.4595
2023-04-03T10:17:53Z,Worcestershire Sauce,2023-05-14,4,222.03,Store,Cash,0.0,888.12
2023-04-08T04:31:01Z,Celery Root,2023-07-05,13,54.82,Store,Visa,0.060000000000000005,669.9004
2023-04-23T00:01:44Z,Scallops - Live In Shell,2023-04-29,8,138.99,Store,Cash,0.145,950.6916000000001
2023-04-12T06:24:37Z,Cabbage - Nappa,2023-06-12,3,164.73,Store,Visa,0.025,481.8352499999999
2023-03-28T15:08:15Z,Cheese - Cheddar Mild,2023-06-06,3,49.83,Store,Visa,0.07500000000000001,138.27825
2023-04-10T21:54:53Z,Wine - Chardonnay South,2023-04-16,2,115.43,Store,Cash,0.145,197.38530000000003
2023-04-22T22:09:44Z,Wine - Periguita Fonseca,2023-06-22,13,71.79,App,Visa,0.11,830.6103
2023-04-21T14:04:57Z,Wine - Pinot Noir Mondavi Coastal,2023-04-23,15,96.52,Store,Visa,0.19,1172.7179999999998
2023-05-12T11:46:23Z,Bread - Granary Small Pull,2023-08-07,16,119.31,App,Visa,0.15000000000000002,1622.616
2023-04-22T01:54:01Z,Spice - Chili Powder Mexican,2023-04-24,10,36.79,Store,Visa,0.17500000000000002,303.5175
2023-05-09T15:31:53Z,Crackers - Water,2023-06-16,13,152.51,Store,Cash,0.035,1913.23795
2023-03-25T17:38:30Z,Dawn Professionl Pot And Pan,2023-06-21,13,13.15,Store,Visa,0.060000000000000005,160.693
2023-04-02T14:03:26Z,Bread Ww Cluster,2023-04-15,1,158.53,Store,Cash,0.085,145.05495
2023-03-24T23:53:37Z,Bread - Pumpernickel,2023-05-07,2,152.35,App,Visa,0.05,289.465
2023-04-10T14:32:30Z,Tandoori Curry Paste,2023-07-09,4,189.24,App,Visa,0.05,719.1120000000001
2023-04-20T08:10:43Z,Bay Leaf Ground,2023-07-08,7,39.62,Store,Visa,0.05,263.47299999999996
2023-04-06T12:58:47Z,Tart Shells - Savory 3,2023-05-31,6,37.27,Store,Visa,0.05,212.439
2023-04-13T02:41:09Z,Saskatoon Berries - Frozen,2023-05-03,7,241.24,Store,Visa,0.07500000000000001,1562.029
2023-04-26T19:18:35Z,Shrimp - 16/20 Iqf Shell On,2023-06-19,14,100.26,App,Visa,0.11,1249.2396
2023-05-01T22:41:08Z,Ecolab - Solid Fusion,2023-05-27,10,28.24,Store,Cash,0.05500000000000001,266.868
2023-03-18T20:31:13Z,Soup - Knorr Veg / Beef,2023-05-06,2,229.49,Store,Visa,0.025,447.50550000000004
2023-04-18T01:48:19Z,Calvados - Boulard,2023-04-23,3,243.36,Store,Cash,0.125,638.82
2023-04-23T11:30:46Z,Bread - Petit Baguette,2023-06-18,15,141.69,App,Visa,0.125,1859.6812499999999
2023-03-19T04:03:21Z,Garlic Powder,2023-04-10,4,219.99,App,Visa,0.065,822.7626
2023-05-11T10:58:57Z,Yukon Jack,2023-08-09,10,86.87,App,Visa,0.085,794.8605
2023-04-10T13:02:33Z,Soup - Cream Of Potato / Leek,2023-04-23,2,20.26,Store,Visa,0.11000000000000001,36.0628
2023-03-28T01:46:19Z,Lentils - Red Dry,2023-06-25,5,187.37,Store,Cash,0.0,936.85
2023-04-01T07:31:29Z,Garlic - Elephant,2023-06-06,13,35.53,App,Visa,0.11,411.08209999999997
2023-04-18T13:48:29Z,Lamb - Loin Trimmed Boneless,2023-07-08,2,2.11,Store,Cash,0.0,4.22
2023-03-28T16:00:51Z,Gatorade - Orange,2023-05-20,7,232.71,App,Visa,0.07500000000000001,1506.79725
2023-03-21T10:02:43Z,Juice - Apple 1.36l,2023-03-30,17,115.26,Store,Visa,0.155,1655.7099
2023-04-22T02:38:45Z,Chick Peas - Canned,2023-06-28,8,98.1,Store,Cash,0.025,765.18
2023-03-25T13:38:17Z,Figs,2023-05-11,17,111.74,Store,Cash,0.05,1804.6009999999999
2023-03-16T08:55:52Z,Danishes - Mini Raspberry,2023-05-13,7,87.9,Store,Visa,0.05,584.5350000000001
2023-04-19T10:40:23Z,Muffin - Banana Nut Individual,2023-07-13,2,68,Store,Visa,0.025,132.6
2023-03-20T10:12:25Z,Beets - Candy Cane Organic,2023-05-10,14,91.41,App,Visa,0.11,1138.9686
2023-05-09T07:27:18Z,Venison - Denver Leg Boneless,2023-07-22,6,68.14,App,Visa,0.07500000000000001,378.177
2023-04-11T15:59:20Z,Salt And Pepper Mix - Black,2023-06-08,15,66.52,App,Visa,0.125,873.0749999999999
2023-04-06T13:35:13Z,Bread - Pumpernickel,2023-04-24,11,244.74,Store,Visa,0.095,2436.3867000000005
2023-05-04T09:14:44Z,Sausage - Blood Pudding,2023-06-14,14,171.9,Store,Cash,0.035,2322.3689999999997
2023-04-25T19:12:45Z,Ginger - Pickled,2023-07-20,17,16.3,App,Visa,0.15000000000000002,235.53500000000003
2023-03-17T20:42:28Z,Tequila - Sauza Silver,2023-03-18,10,82.4,Store,Cash,0.18,675.6800000000001
2023-04-12T22:06:21Z,Bread - Roll Italian,2023-04-20,15,104.7,Store,Cash,0.16,1319.22
2023-05-08T16:33:19Z,Rice - Jasmine Sented,2023-05-30,1,176.25,Store,Visa,0.065,164.79375
2023-05-07T06:04:39Z,Jam - Apricot,2023-06-10,3,214.84,App,Visa,0.05,612.294
2023-04-27T06:51:32Z,V8 Splash Strawberry Kiwi,2023-06-19,3,21.49,Store,Visa,0.025,62.85825
2023-04-06T23:21:00Z,Wonton Wrappers,2023-05-22,10,73.4,App,Visa,0.085,671.61
2023-05-08T10:08:34Z,Pea - Snow,2023-07-12,8,66.09,App,Visa,0.07500000000000001,489.06600000000003
2023-04-20T11:01:47Z,Lemonade - Strawberry 591 Ml,2023-05-07,5,150.37,Store,Cash,0.065,702.97975
2023-04-04T06:50:33Z,Ham Black Forest,2023-04-26,4,217.65,Store,Visa,0.065,814.011
2023-04-24T02:29:04Z,Squid U5 - Thailand,2023-05-05,3,221.43,App,Visa,0.12,584.5752
2023-05-04T23:43:56Z,Cookie Trail Mix,2023-07-08,6,159.75,Store,Cash,0.025,934.5375
2023-04-19T13:09:38Z,Champagne - Brights Dry,2023-05-14,12,80.1,App,Visa,0.11,855.468
2023-05-01T04:28:54Z,Sole - Iqf,2023-06-08,16,29.12,App,Visa,0.15000000000000002,396.032
2023-05-04T23:42:29Z,The Pop Shoppe - Cream Soda,2023-07-17,7,19.68,Store,Cash,0.025,134.316
2023-03-31T16:56:37Z,Phyllo Dough,2023-06-26,9,46.66,Store,Visa,0.05,398.9429999999999
2023-03-21T18:54:46Z,Boogies,2023-05-29,14,51.15,App,Visa,0.11,637.3290000000001
2023-03-30T16:34:42Z,Bread - English Muffin,2023-06-02,3,211.14,App,Visa,0.05,601.7489999999999
2023-05-07T15:40:05Z,Kellogs All Bran Bars,2023-07-03,2,175.27,Store,Cash,0.0,350.54
2023-03-21T23:31:01Z,Table Cloth 54x72 Colour,2023-03-23,11,114.71,App,Visa,0.21500000000000002,990.5208499999999
2023-03-19T14:47:46Z,Shiro Miso,2023-05-25,17,20.93,Store,Cash,0.05,338.0195
2023-04-16T18:05:37Z,Table Cloth 72x144 White,2023-06-06,4,87.33,Store,Visa,0.025,340.587
2023-04-22T09:24:38Z,Table Cloth 81x81 White,2023-05-09,2,35.65,Store,Cash,0.065,66.6655
2023-04-28T17:42:02Z,Muffin - Mix - Mango Sour Cherry,2023-06-06,1,45,Store,Cash,0.0,45.0
2023-04-22T05:42:50Z,Wine - Sogrape Mateus Rose,2023-05-12,12,9.55,App,Visa,0.125,100.275
2023-03-23T09:43:30Z,Sauce - Soya Dark,2023-06-08,9,92.31,Store,Cash,0.275,602.3227499999999
2023-05-08T07:50:51Z,Beans - Black Bean Preserved,2023-05-20,14,210.78,Store,Cash,0.125,2582.0550000000003
2023-04-16T01:09:06Z,Beef - Kobe Striploin,2023-05-23,1,179.2,App,Visa,0.05,170.23999999999998
2023-03-27T10:31:28Z,Shrimp - Baby Warm Water,2023-05-19,1,82.18,App,Visa,0.05,78.07100000000001
2023-03-21T07:15:35Z,Swordfish Loin Portions,2023-05-04,2,126.41,Store,Visa,0.025,246.49949999999998
2023-05-11T02:11:21Z,Appetizer - Southwestern,2023-07-01,9,125.46,Store,Visa,0.05,1072.683
2023-05-10T22:04:43Z,Halibut - Fletches,2023-08-05,13,127.55,Store,Cash,0.035,1600.11475
2023-03-26T19:48:01Z,Ecolab Digiclean Mild Fm,2023-04-02,9,33.36,Store,Cash,0.14,258.20640000000003
2023-05-02T18:03:24Z,External Supplier,2023-07-11,17,190.78,Store,Cash,0.05,3081.097
2023-03-13T02:57:00Z,V8 - Tropical Blend,2023-05-28,5,246.56,Store,Visa,0.025,1201.98
2023-04-05T03:25:21Z,Mushroom - Morel Frozen,2023-04-20,6,208.07,Store,Visa,0.1,1123.578
2023-04-25T09:57:28Z,Nestea - Iced Tea,2023-07-06,5,152.41,Store,Visa,0.025,742.99875
2023-04-21T17:21:32Z,Coffee Swiss Choc Almond,2023-05-30,14,73.19,App,Visa,0.11,911.9473999999999
2023-03-22T11:18:37Z,Pur Value,2023-05-29,6,131.18,App,Visa,0.07500000000000001,728.049
2023-03-21T09:49:49Z,Wine - White Pelee Island,2023-06-13,10,80.01,App,Visa,0.085,732.0915
2023-03-24T09:31:55Z,Sage - Rubbed,2023-05-09,16,112.02,Store,Cash,0.05,1702.704
2023-03-25T01:15:41Z,Wine - Mas Chicet Rose Vintage,2023-03-29,3,3.84,App,Visa,0.155,9.734399999999999
2023-04-15T23:49:14Z,Lotus Rootlets - Canned,2023-06-11,7,75.63,App,Visa,0.07500000000000001,489.70424999999994
2023-04-30T15:11:59Z,Vinegar - Champagne,2023-06-02,2,169.54,App,Visa,0.05,322.126
2023-04-11T18:08:06Z,Jam - Marmalade Orange,2023-05-02,17,118.9,Store,Visa,0.095,1829.2765000000002
2023-03-28T13:30:27Z,Water - Tonic,2023-05-27,3,102.4,Store,Cash,0.0,307.20000000000005
2023-03-15T14:38:59Z,Evaporated Milk - Skim,2023-05-28,2,85.62,App,Visa,0.05,162.678
2023-04-07T23:20:53Z,Mushroom - Lg - Cello,2023-04-27,7,166.04,Store,Visa,0.07500000000000001,1075.109
2023-04-18T23:08:34Z,Cake Circle Paprus,2023-06-02,2,18.32,App,Visa,0.05,34.808
2023-04-06T01:05:22Z,Danishes - Mini Raspberry,2023-05-21,4,189.35,Store,Cash,0.0,757.4
2023-04-24T18:47:26Z,Pears - Bartlett,2023-05-19,10,147.7,App,Visa,0.085,1351.455
2023-04-23T00:23:00Z,Sobe - Tropical Energy,2023-05-19,13,158.74,Store,Cash,0.05500000000000001,1950.1209
2023-04-14T09:46:35Z,Oil - Pumpkinseed,2023-05-26,6,109.91,Store,Cash,0.025,642.9735000000001
2023-04-04T21:33:24Z,Garbag Bags - Black,2023-04-26,13,115.99,Store,Visa,0.07500000000000001,1394.77975
2023-03-21T19:27:12Z,Cookie Trail Mix,2023-04-07,12,83.37,Store,Cash,0.1,900.3960000000001
2023-04-08T00:36:30Z,Ecolab - Balanced Fusion,2023-07-03,7,94.15,Store,Cash,0.025,642.57375
2023-04-30T14:47:15Z,Oil - Olive Bertolli,2023-06-30,8,94.05,Store,Visa,0.05,714.78
2023-04-26T14:04:05Z,Potatoes - Idaho 80 Count,2023-07-22,13,96.87,Store,Cash,0.035,1215.23415
2023-04-17T08:11:30Z,Salmon Steak - Cohoe 6 Oz,2023-06-05,5,198.58,Store,Cash,0.0,992.9000000000001
2023-04-24T16:18:29Z,Wine - Magnotta - Pinot Gris Sr,2023-06-17,17,218.22,App,Visa,0.15000000000000002,3153.2789999999995
2023-04-19T18:49:25Z,Steam Pan - Half Size Deep,2023-06-28,13,120.06,Store,Visa,0.060000000000000005,1467.1332
2023-04-09T00:46:26Z,Ice Cream Bar - Oreo Cone,2023-07-04,5,157.7,Store,Cash,0.0,788.5
2023-04-27T16:30:28Z,Veal - Insides Provini,2023-06-02,4,152.28,App,Visa,0.05,578.664
2023-04-08T07:58:34Z,Remy Red,2023-04-23,16,72.66,App,Visa,0.175,959.112
2023-04-30T19:49:14Z,Cloves - Whole,2023-07-20,9,229.03,Store,Cash,0.025,2009.7382499999999
2023-04-30T04:34:39Z,Pie Shells 10,2023-07-27,7,26.95,Store,Cash,0.025,183.93375
2023-05-01T19:01:38Z,Cookies - Englishbay Wht,2023-07-21,14,18.11,Store,Cash,0.035,244.6661
2023-03-28T20:41:55Z,Lamb - Ground,2023-06-07,6,231.07,App,Visa,0.07500000000000001,1282.4385
2023-04-12T12:21:07Z,Pasta - Orzo Dry,2023-05-19,16,38.95,App,Visa,0.15000000000000002,529.72
2023-04-24T15:00:34Z,Beef - Kobe Striploin,2023-06-05,7,114.58,Store,Cash,0.025,782.0084999999999
2023-03-23T01:59:12Z,Cheese - Parmesan Grated,2023-04-26,5,90.3,Store,Cash,0.3,316.05
